FID,Q,Area,B,L,R,T,I,Qs,Process,Structure_,MainClass,Shelf,MarginType,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_TopH,C_LowH,C_Length,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,BoW,S_Basin_ID,10m_km,SP,Shelf_LowH,F_S,Slope_L,River_L
15366,15366,50.7702403905,259606.84179999997,1.05,1.5,5.1,20.2823,1.0,112.1824,F,Foreland,Equatorial,1,Active,53.0,300.0,4000.0,180.0,300.0,260000,230.0,-9999,884.62,140.0,-9999,0.538,608.696,28.0,-9999,0.108,121.739,3300.0,5427.24137662,5656.2013836,-9999.0,11.8342,2.87904,31.61927,21.21565,-180.0,-3632.0,101.19753,1.0,20611.75291,737,-4003.0,247000.0,461000.0,28,76321.15633,-1696.0,-120.0,Caribbean Sea,257,30.5739,1002263.6653799998,-120.0,9.34008097166,49843.02,1581154.79
15394,15394,6.11953341467,18437.5197,1.0,1.0,5.672,18.4105,1.0,14.9172,FW,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1418.40850024,7937.8397947,164.0,0.0,16.6121,87.53082,13.47974,-5.0,-1847.0,27.29008,2.0,18806.919820000006,1592,0.0,0.0,0.0,0,0.0,-5410.0,-304.0,South Pacific Ocean,0,1.03851,193226.93179,-107.0,0.0,58333.74,330391.7
15395,15395,250.312579985,1907251.455,1.2074,2.0,6.329,8.2308,1.0062,288.7441,F,Foreland,Warm Temperate,2,Passive,0.0,0.0,0.0,0.0,0.0,1800000,900.0,-9999,500.0,470.0,-9999,0.261,522.222,180.0,-9999,0.1,200.0,3200.0,212661.359452,629922.1147070001,-9999.0,11.75172,0.92176,26.07412,0.18415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-966.0,-202.0,Eastern China Sea,405,27.11598,3247036.08644,-116.0,0.0,29301.09,6044945.04
15396,15396,424.32200469300005,3689130.7858,0.5,0.5,3.829,21.9315,1.0,315.7349,F,Passive Margin,Equatorial,1,Passive,1500.0,400.0,5200.0,500.0,800.0,3800000,1300.0,-9999,342.11,43.0,-9999,0.011,33.077,56.0,-9999,0.015,43.077,1100.0,11584.901087500002,20772.5952347,4634.0,9.06847,0.5311,18.40619,12.61277,-14.0,-1852.0,99.60227,1.0,3580.89058,1555,-5293.0,723000.0,700000.0,14,359620.58477,-1535.0,-103.0,South Atlantic Ocean,117,67.3503,2086713.20751,-262.0,5.19778699862,77799.89999999998,4987989.05
15397,15397,121.40021163,771931.7676,0.9016,1.0,5.718,17.7434,1.0018,213.4733,TF,Foreland,Equatorial,2,Passive,0.0,0.0,0.0,0.0,0.0,800000,550.0,-9999,687.5,110.0,150,0.138,200.0,65.0,-9999,0.081,118.182,5100.0,43399.355701,398988.844137,7770.0,14.9397,1.08909,13.08192,0.3158,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-965.0,-245.0,South China Sea,306,41.97652,2785260.9385999995,-126.0,0.0,55037.78,4837046.61
15398,15398,39.812243883200004,191569.0868,2.8,2.0,1.938,-0.9172,1.0,8.930199999999997,FT,Foreland,Snow,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,212661.359452,629922.1147070001,-9999.0,38.58747,1.3294,26.07412,0.18415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-966.0,-202.0,Yellow Sea,1216,55.70487,-9999.0,-116.0,0.0,29301.09,1366635.54
15399,15399,319.540505571,2587986.5009,0.3,1.0,5.985,24.3182,1.0,251.8559,W,Foreland,Warm Temperate,3,Passive,0.0,0.0,0.0,0.0,0.0,2600000,530.0,-9999,203.85,90.0,-9999,0.035,169.811,62.0,-9999,0.024,116.981,-9999.0,287651.04846,201425.00686,5825.0,41.84052,1.26443,19.37761,0.88867,-964.0,-3927.0,106.60656,1.0,530592.0823199999,194,0.0,0.0,0.0,0,0.0,-3099.0,-166.0,Rio de La Plata,585,66.01555,1926039.43242,-179.0,0.0,151360.23,3874780.9799999995
15400,15400,77.76637037269998,442378.8914,0.35,0.5,1.32,26.6166,1.0,18.9229,F,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24415.2987655,47079.7668383,3658.0,31.00578,0.55232,45.88563,3.29228,-101.0,-2271.0,64.80948,1.0,81673.22978999998,1031,-3439.0,550000.0,478000.0,35,120362.68611,-1859.0,-155.0,North Atlantic Ocean,1333,83.38661999999998,983345.84808,-155.0,2.87272727273,37135.81,2027435.2399999998
15401,15401,192.45441782700001,1373138.8833,0.075,0.75,2.823,24.9306,1.0,18.952,F,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,1300000,100.0,-9999,76.92,9.0,48,0.007,90.0,11.0,-9999,0.008,110.0,1600.0,10588.7420674,81839.1528491,2190.0,15.18774,0.75254,31.66064,2.15056,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1153.0,-211.0,Mozambique Channel,113,64.82433,2024899.27774,-176.0,0.0,29753.03,3186556.48
15402,15402,13.128492763399999,47871.0767,1.5,1.5,2.383,24.3038,1.0,25.3352,TW,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,45000,31.0,-9999,688.89,12.0,-9999,0.267,387.097,-9999.0,-9999,-9999.0,-9999.0,1700.0,2467.4623827000005,54773.55883480001,1176.0,0.46608,3.90455,30.99036,3.12194,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1252.0,-171.0,Mozambique Channel,89,21.65168,356066.22355,-171.0,0.0,34881.81,578607.25
15403,15403,9.092007962970001,30243.3133,1.5,1.5,2.106,20.6345,1.0,13.4832,FW,Passive Margin,Warm Temperate,1,Passive,0.0,0.0,0.0,0.0,0.0,30000,0.25,-9999,8.33,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2500.0,296.6808726,30789.9463132,2919.0,0.0,2.87187,74.82387,8.21697,-1299.0,-3995.0,43.34537,1.0,44067.32259999999,114,0.0,0.0,0.0,0,0.0,-3608.0,-306.0,Indian Ocean,0,15.8713,311047.46451,-253.0,0.0,44130.3,700135.9200000002
15404,15404,101.946753306,620542.2534,0.2,2.0,4.076,8.802099999999998,1.0002,14.2227,F,Strike-Slip,Arid,3,Active,0.0,0.0,0.0,0.0,0.0,640000,0.2,20,0.31,0.1,120,0.0,500.0,0.11,-9999,0.0,550.0,4100.0,67599.5622391,116774.33054000002,654.0,13.02723,1.4507,0.0,1.14751,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gulf of California,13,17.48046,1151148.93658,-134.0,0.0,-9999.0,2638040.97
15405,15405,117.630624405,742087.493,1.5,1.5,4.552,26.3967,1.0,408.3977,W,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,810000,17.0,-9999,20.99,-9999.0,-9999,-9999.0,-9999.0,5.7,-9999,0.007,335.294,-9999.0,635.66268685,12583.310684,3781.0,23.86748,1.83892,36.95283,10.96691,-215.0,-982.0,24.3801,1.0,69013.72364999999,609,0.0,0.0,0.0,0,0.0,-2586.0,-184.0,Indian Ocean,679,62.17282,917557.33011,-138.0,0.0,65001.79,2143107.37
15407,15407,23.5614461431,99439.06630000002,0.5,0.5,0.559,23.0394,1.0,3.2446,W,Passive Margin,Warm Temperate,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1520.9863621,56880.3917115,1532.0,0.0,0.60579,32.50003,2.90082,-128.0,-4197.0,89.71347,4.0,53614.96108999999,911,0.0,0.0,0.0,0,0.0,-3335.0,-249.0,Indian Ocean,0,76.15332999999998,385198.02003,-165.0,0.0,94953.77,888103.73
15408,15408,5.648679465140001,16681.6219,0.75,0.75,1.561,28.8187,1.0,4.4721,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,18000,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,1045.31426719,104906.799606,1743.0,0.0,4.63542,14.57448,4.27046,-2677.0,-4015.0,102.92456,2.0,182937.69499,2,0.0,0.0,0.0,0,0.0,-3112.0,-457.0,South Atlantic Ocean,0,35.69673,239926.06971000004,-448.0,0.0,182167.77999999997,327715.41
15409,15409,14.9222283804,56181.9375,1.0,1.0,0.547,19.5096,1.0,3.5081,FW,Passive Margin,Warm Temperate,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,59992.1695368,164024.448459,6340.0,35.26357,1.06057,26.54934,4.20669,-2266.0,-3532.0,94.90853000000001,2.0,276309.67949,13,-4775.0,765000.0,880000.0,7,222927.77978,-2723.0,-394.0,South Atlantic Ocean,60,70.13275,393418.15219,-690.0,2.68235294118,87723.44999999998,503501.87000000005
15410,15410,2.7185432269599996,6686.9013,0.7,0.5,2.307,25.3951,1.0,2.7435,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,7000,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,269.7633902,29021.1030611,3981.0,31.18648,8.03939,14.27512,4.44504,-42.0,-1209.0,50.23293,1.0,40765.37559,1407,0.0,0.0,0.0,0,0.0,-2288.0,-102.0,Laccadive Sea,322,48.5097,186795.8652,-129.0,0.0,153133.57999999996,286054.0
15411,15411,9.63906945844,32534.8266,1.35,1.5,4.655,20.1522,1.0,27.6664,WF,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,32000,37.0,-9999,1156.25,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,75202.7724171,78900.7151684,360.0,15.43005,11.94644,55.91434,3.94166,-181.0,-1942.0,44.98309,2.0,122714.17361,733,0.0,0.0,0.0,0,0.0,-4496.0,-336.0,South Pacific Ocean,200,50.08829,240585.16567000005,-311.0,0.0,74399.52,366117.42999999993
15412,15412,33.5570160058,154715.48319999996,0.5,0.5,1.873,24.9947,1.0,16.416,T,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,160000,2.2,-9999,13.75,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1600.0,6728.16504072,6283.627410670001,2535.0,0.19539,1.6565,33.83609,19.25639,-27.0,-3452.0,106.33884,1.0,13031.858370000002,1490,0.0,0.0,0.0,0,0.0,-2545.0,-121.0,Indian Ocean,140,54.80538,658867.21487,-121.0,0.0,71639.49,976879.8200000002
15413,15413,120.07157002299999,761385.9280999998,0.6013,3.0,5.914,3.0076,1.0021,24.7043,F,Foreland,Snow,2,Active,0.0,0.0,0.0,0.0,0.0,750000,15.0,43,20.0,150.0,1100,0.2,10000.0,21.0,-9999,0.028,1400.0,3100.0,212661.359452,629922.1147070001,-9999.0,12.57652,0.85852,26.07412,0.18415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-966.0,-202.0,Yellow Sea,443,22.38176,2549996.4000199996,-116.0,0.0,29301.09,5737764.1
15417,15417,7.11835265701,22273.013699999996,1.5,1.5,1.979,20.1502,1.0,9.8423,W,Passive Margin,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,23000,44.0,-9999,1913.04,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2400.0,2972.6106262,55238.7812323,10013.0,1.97717,3.41713,91.4398,1.99135,-104.0,-2405.0,111.70621000000001,4.0,60160.88178,1007,0.0,0.0,0.0,0,0.0,-1618.0,-106.0,South China Sea,231,23.9747,190736.422,-110.0,0.0,16535.47,548822.44
15418,15418,155.95789289799998,1055756.6068,0.3,1.0,1.496,-2.6339,1.0,2.6476,T,Passive Margin,Snow,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1434833.6103,171911.8512,10180.0,0.0,0.3197,53.8723,0.66895,-113.0,-3520.0,92.55945,6.0,548891.31138,969,-5048.0,421000.0,175000.0,52,44069.65786999999,-2311.0,-192.0,Gulf of St. Lawrence,0,70.9934,88812.48743999998,-115.0,6.501187648459999,39333.76,3406301.44
15419,15419,7.37978685326,23300.1857,2.7,1.5,1.553,6.7636,1.0,4.8266,WT,Foreland,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,24000,9.2,-9999,383.33,8.2,-9999,0.342,891.3039999999999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,21255.7204316,193358.99096800003,1446.0,0.0,2.97915,8.33757,0.62578,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-2260.0,-225.0,Japan Sea,0,12.55571,179216.94219,-121.0,0.0,244075.83,456404.72
15421,15421,6.41772548857,19567.305699999994,0.75,0.75,1.189,21.0746,1.0,2.8068,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,20000,17.7,-9999,885.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,1083.53989789,27031.9536004,3681.0,0.15412,2.23768,53.66297,9.47027,-89.0,-3459.0,76.48820999999998,2.0,28690.50038,1131,0.0,0.0,0.0,0,0.0,-3097.0,-267.0,North Atlantic Ocean,1683,53.45688,315387.9694,-256.0,0.0,52736.55,463382.16
15423,15423,22.7916383995,95394.655,0.3,1.0,2.043,14.0587,1.0,4.2088,F,Foreland,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34761.120558,528657.384626,3989.0,15.90194,1.83044,10.24391,0.43317,-769.0,-2575.0,100.58719,1.0,592353.9771299999,239,0.0,0.0,0.0,0,0.0,-3565.0,-288.0,South Atlantic Ocean,53,33.98265,785401.46513,-229.0,0.0,319897.41,1022377.64
15424,15424,2.64351432503,6457.0135,2.0,2.0,1.88,26.318,1.0,6.4489,TW,Foreland,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,6200,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,527.06209836,11984.3027434,1695.0,1.33869,6.22479,24.84811,11.01441,-89.0,-3209.0,24.75424,3.0,46537.89562,1133,0.0,0.0,0.0,0,0.0,-3112.0,-136.0,Gulf of Oman,374,11.61978,141383.80265999996,-132.0,0.0,119767.65,290805.15
15425,15425,70.121432836,388703.1735,2.1,1.5,2.724,14.6886,1.0,117.3764,TF,Foreland,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33291.9449756,210825.960176,4148.0,1.15636,1.14997,21.00913,0.58816,-180.0,-2720.0,146.94166999999996,6.0,248816.05604999996,739,0.0,0.0,0.0,0,0.0,-3542.0,-316.0,South China Sea,1434,17.40288,1102150.3534900001,-124.0,0.0,153552.29,2170488.49
15426,15426,10.1688435069,34785.1647,1.5,1.5,2.098,21.6436,1.0,15.6433,W,Passive Margin,Warm Temperate,1,Passive,0.0,0.0,0.0,0.0,0.0,34000,0.6,-9999,17.65,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2200.0,842.8851052,54004.2617247,2947.0,22.85964,3.372,76.53109999999998,4.74037,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-4472.0,-135.0,Indian Ocean,580,35.62594,205092.51497,-256.0,0.0,56669.77,590657.8400000002
15427,15427,14.309182778399999,53311.7757,1.0,1.0,0.602,32.5274,1.0,6.1894,T,Passive Margin,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6215.2404029,184950.65263,1063.0,0.56874,1.05036,18.62548,0.97864,-1136.0,-4045.0,159.75915,4.0,269767.95376999996,149,0.0,0.0,0.0,0,0.0,-3339.0,-170.0,Indian Ocean,40,83.01068999999998,388648.09154,-181.0,0.0,170143.23,559429.6099999999
15431,15431,30.715500444699998,138516.53009999997,3.0,1.5,2.946,15.5281,1.0,88.6044,F,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,240889.469473,284753.098578,8088.0,1.80188,2.26443,22.9312,0.50921,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-835.0,-103.0,South China Sea,349,6.53809,824249.71117,-145.0,0.0,31921.58,1227106.8399999996
15432,15432,12.107255640899998,43262.5137,1.0,1.0,0.424,33.2889,1.0,3.8161,FT,Intracratonic,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,880706.1331599999,550616.944762,1057.0,19.39329,0.90609,0.0,0.21249,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Arafura Sea,116,88.16214999999998,301563.78980999993,-117.0,0.0,-9999.0,451388.43000000005
15433,15433,4.64177830026,13051.4902,0.6,2.0,3.422,18.116,1.0,4.1034,TW,Foreland,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,18.89795,7.33123,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,962,25.89927,245999.22826,-106.0,0.0,203578.86,438357.56999999995
15438,15438,128.58617382399999,829463.8275,0.6,2.0,4.17,14.2451,1.0,87.7714,T,Foreland,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,19.63656,1.0921,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,777,56.74177,1041601.71557,-106.0,0.0,203578.86,3209426.92
15439,15439,1.93645427347,4375.8625,0.9,1.0,4.818,18.4869,1.0,3.9051,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,4100,0.41,-9999,100.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,258.62303807,7582.59879712,235.0,0.0,26.6315,66.46615,37.3223,33.0,-2817.0,62.69726,2.0,8099.831309999999,1660,0.0,0.0,0.0,0,0.0,-6002.0,-417.0,South Pacific Ocean,0,0.9704,131641.32311,-283.0,0.0,84027.74,179749.56
15440,15440,12.6685774218,45784.07260000001,3.0,1.5,2.093,0.2005,1.0,3.5422,WT,Foreland,Snow,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,212661.359452,629922.1147070001,-9999.0,4.62903,2.27938,26.07412,0.18415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-966.0,-202.0,Yellow Sea,443,16.75869,405479.58044,-116.0,0.0,29301.09,882697.56
15441,15441,20.489055626099997,83503.95320000002,1.5,1.5,1.732,20.9552,1.0,24.0717,TF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,82000,100.0,-9999,1219.5100000000002,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1800.0,715743.9382579998,405754.891587,6919.0,2.57309,1.48709,12.99871,0.27849,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1128.0,-225.0,South China Sea,210,46.15823,571986.70876,-113.0,0.0,69468.45,1030466.08
15442,15442,18.5036786967,73515.2109,2.0,2.0,0.859,31.7824,1.0,21.9482,WF,Passive Margin,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,79000,0.6,-9999,7.59,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,700.0,7210.931214899999,137317.602504,1408.0,1.73507,0.84078,14.62928,1.6968,-1067.0,-2817.0,55.91495,1.0,209981.73912,165,0.0,0.0,0.0,0,0.0,-2682.0,-244.0,Indian Ocean,84,91.1179,658735.07568,-233.0,0.0,166652.03,929377.44
15444,15444,61.74659584649999,331566.6822,1.0,2.0,0.972,27.3035,1.0,32.9163,F,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,340000,40.0,-9999,117.65,2.7,-9999,0.008,67.5,-9999.0,-9999,-9999.0,-9999.0,-9999.0,10394.0714151,68074.0647778,3338.0,0.16962,0.64023,42.96043,2.62949,-914.0,-3374.0,86.53153,1.0,91961.75396,208,0.0,0.0,0.0,0,0.0,-2667.0,-179.0,South Atlantic Ocean,170,53.82171,901645.74245,-179.0,0.0,57913.76,1413560.55
15445,15445,5.21783473853,15106.6271,1.0,1.0,2.06,11.0041,1.0,2.7898,WF,Intracratonic,Warm Temperate,1,Active,0.0,0.0,0.0,0.0,0.0,15000,11.0,-9999,733.33,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,7163.79484492,23332.6364512,580.0,0.0,7.58649,32.02824,7.24307,-55.0,-4155.0,81.16623,1.0,14716.65976,1329,0.0,0.0,0.0,0,0.0,-3706.0,-237.0,South Pacific Ocean,0,37.11087,209990.32456,-169.0,0.0,108310.65,251499.77
15446,15446,18.606148399000002,74024.45349999997,2.0,2.0,1.43,25.6827,1.0,29.6783,TF,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,77000,4.9,-9999,63.64,0.2,-9999,0.003,40.816,0.22,-9999,0.003,44.898,1100.0,93304.13073289998,83366.44851889998,4972.0,7.02456,1.17911,44.77915,2.29109,-2375.0,-3578.0,36.32461,1.0,188061.42752,8,0.0,0.0,0.0,0,0.0,-2337.0,-191.0,North Atlantic Ocean,1691,84.33038,421051.91281,-191.0,0.0,47924.09,1107695.48
15447,15447,72.63159700859998,406173.5147,0.5,1.0,2.214,25.2904,1.0,40.4166,WF,Passive Margin,Equatorial,1,Passive,2000.0,400.0,5000.0,3000.0,1800.0,410000,4.8,26,11.71,6.0,33,0.015,1250.0,1.3,6,0.003,270.833,1700.0,5889.875548070001,14101.3157856,1795.0,19.1933,1.2359,6.14086,15.10497,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1159.0,-186.0,Mozambique Channel,592,68.08845,595539.23964,-213.0,0.0,158446.95,1639294.86
15448,15448,14.894711940699999,56052.4687,1.0,1.0,2.795,7.8885,1.0,7.2354,T,Passive Margin,Warm Temperate,3,Passive,52.0,150.0,4400.0,1.3,350.0,56000,21.0,-9999,375.0,1.1,2,0.02,52.381,4.5,-9999,0.08,214.286,3400.0,93639.869398,114261.764761,6174.0,0.23346,4.08806,26.61498,1.64534,-32.0,-3969.0,198.12695,6.0,103275.19247,1457,0.0,0.0,0.0,0,0.0,-3763.0,-281.0,Bay of Biscay,464,33.49432,497464.3764099999,-188.0,0.0,130828.59,637808.53
15449,15449,2.1773971900499998,5066.7174,3.0,1.5,1.016,16.8078,1.0,2.7848,TW,Passive Margin,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17634.933575,242252.32292099996,2438.0,6.54262,6.04461,20.22964,0.4582,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-2931.0,-133.0,South China Sea,1445,27.15707,78696.40724999997,-111.0,0.0,138311.89,166925.66000000003
15451,15451,2.25347372789,5288.9594,1.5,1.5,3.481,21.1828,1.0,6.2087,FW,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,5700,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,1026.80309089,8550.82333424,961.0,0.0,18.57685,30.0156,19.06249,-31.0,-3442.0,105.52241,4.0,9909.756209999998,1471,0.0,0.0,0.0,0,0.0,-2966.0,-242.0,Arafura Sea,0,12.01264,96607.32649,-163.0,0.0,90752.8,184100.07
15452,15452,25.0728668958,107475.53190000002,2.0,2.0,1.059,32.9688,1.0,37.2897,TW,Intracratonic,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,110000,0.5,3,4.55,9.3,-9999,0.085,18600.0,0.3,-9999,0.003,600.0,300.0,880706.1331599999,550616.944762,1057.0,60.97786,1.00634,0.0,0.21249,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Arafura Sea,116,89.24611,508002.13604,-117.0,0.0,-9999.0,950967.93
15453,15453,18.3796324437,72899.68249999998,0.1,1.0,2.87,18.1147,1.0,2.0767,FT,Strike-Slip,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,79000,3.6,-9999,45.57,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,3200.0,9605.64682816,18920.4372021,723.0,2.55248,2.83099,33.70927,6.81802,-265.0,-1645.0,24.09315,2.0,19758.385980000006,540,0.0,0.0,0.0,0,0.0,-1525.0,-200.0,Gulf of California,823,9.88107,329418.62668999995,-129.0,0.0,39306.69,969872.79
15455,15455,13.1146544392,47808.0108,0.5,0.5,1.072,31.7424,1.0,4.9569,TF,Passive Margin,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,49000,0.23,-9999,4.69,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1000.0,5962.4600245,144653.540111,1205.0,0.57073,1.21015,28.077,1.55544,-1469.0,-2319.0,76.89288,1.0,275085.32709,89,0.0,0.0,0.0,0,0.0,-684.0,-208.0,Indian Ocean,84,74.38917999999998,388971.32958,-225.0,0.0,16953.38,828904.33
15456,15456,4.32591703866,11950.9476,1.5,1.5,2.77,8.8643,1.0,3.8041,W,Foreland,Warm Temperate,1,Active,0.0,0.0,0.0,0.0,0.0,12000,12.0,-9999,1000.0,0.34,1,0.028,28.333,0.49,-9999,0.041,40.833,1900.0,719.131174,39149.3603865,950.0,4.86056,10.41564,41.46637,4.54669,-46.0,-1177.0,49.66218,1.0,21621.66095,1376,0.0,0.0,0.0,0,0.0,-1075.0,-178.0,South Pacific Ocean,1279,6.47358,121843.68201999998,-178.0,0.0,21631.99,247704.53
